Date/Time,Hs,Hmax,Tp,Tz,Peak Direction,SST
2019-01-08 20:30:00,0.458,0.710,7.174,3.974,92.43,28.750
2019-01-08 21:00:00,0.468,0.760,7.026,3.936,95.43,28.700
2019-01-08 21:30:00,0.506,0.960,6.613,4.070,101.43,28.700
2019-01-08 22:00:00,0.528,0.840,6.552,3.621,98.43,28.700
2019-01-08 22:30:00,0.535,1.050,3.660,3.572,315.43,28.650
2019-01-08 23:00:00,0.524,0.880,3.693,3.713,319.43,28.600
2019-01-08 23:30:00,0.496,0.870,3.682,3.629,324.43,28.600
2019-01-09 00:00:00,0.487,1.060,3.610,3.588,327.43,28.650
2019-01-09 00:30:00,0.456,0.760,3.763,3.549,350.43,28.650
2019-01-09 01:00:00,0.472,1.040,3.802,3.827,344.43,28.850
2019-01-09 01:30:00,0.503,0.880,4.121,3.602,337.43,28.800
2019-01-09 02:00:00,0.467,0.730,6.389,3.364,345.43,28.800
2019-01-09 02:30:00,0.469,0.800,4.036,3.524,338.43,28.900
2019-01-09 03:00:00,0.487,0.880,4.284,3.478,344.43,28.800
2019-01-09 03:30:00,0.476,0.730,4.034,3.540,355.43,28.750
2019-01-09 04:00:00,0.425,0.740,5.796,3.649,350.43,28.700
2019-01-09 04:30:00,0.388,0.720,4.288,3.677,12.43,28.650
2019-01-09 05:00:00,0.353,0.640,4.180,3.677,25.43,28.600
2019-01-09 05:30:00,0.381,0.650,4.303,3.773,358.43,28.550
2019-01-09 06:00:00,0.410,0.690,4.598,3.219,355.43,28.500
2019-01-09 06:30:00,0.391,0.670,4.529,3.270,5.43,28.400
2019-01-09 07:00:00,0.415,0.710,4.593,3.393,337.43,28.450
2019-01-09 07:30:00,0.418,0.700,4.696,3.325,334.43,28.400
2019-01-09 08:00:00,0.390,0.620,4.603,3.548,334.43,28.450
2019-01-09 08:30:00,0.391,0.600,4.476,3.903,330.43,28.450
2019-01-09 09:00:00,0.382,0.610,4.696,3.946,341.43,28.400
2019-01-09 09:30:00,0.376,0.780,4.429,4.037,336.43,28.650
2019-01-09 10:00:00,0.348,0.660,4.119,4.054,351.43,28.850
2019-01-09 10:30:00,0.340,0.680,4.541,4.147,347.43,29.500
2019-01-09 11:00:00,0.347,0.610,4.715,3.984,338.43,29.600
2019-01-09 11:30:00,0.316,0.650,7.558,3.467,99.43,29.100
2019-01-09 12:00:00,0.309,0.540,4.381,3.229,101.43,29.000
2019-01-09 12:30:00,0.288,0.510,4.227,3.606,5.43,28.850
2019-01-09 13:00:00,0.266,0.510,4.405,4.024,8.43,29.050
2019-01-09 13:30:00,0.260,0.430,4.388,4.105,28.43,29.550
2019-01-09 14:00:00,0.235,0.390,8.938,4.360,19.43,29.700
2019-01-09 14:30:00,0.255,0.460,9.733,3.332,90.43,29.550
2019-01-09 15:00:00,0.267,0.520,9.403,3.024,43.43,29.450
2019-01-09 15:30:00,0.276,0.470,2.181,2.926,1.43,29.400
2019-01-09 16:00:00,0.284,0.520,2.289,2.834,14.43,29.400
2019-01-09 16:30:00,0.318,0.560,2.394,2.787,12.43,29.450
2019-01-09 17:00:00,0.357,0.580,2.680,2.797,29.43,29.400
2019-01-09 17:30:00,0.403,0.830,2.751,2.863,33.43,29.300
2019-01-09 18:00:00,0.426,0.720,3.150,2.939,29.43,29.300
2019-01-09 18:30:00,0.444,0.790,3.006,2.991,19.43,29.400
2019-01-09 19:00:00,0.459,0.860,3.048,3.085,22.43,29.350
2019-01-09 19:30:00,0.459,0.810,3.152,3.153,15.43,29.300
2019-01-09 20:00:00,0.423,0.760,3.532,3.179,21.43,29.350
2019-01-09 20:30:00,0.411,0.680,3.265,3.219,19.43,29.350
2019-01-09 21:00:00,0.400,0.810,3.539,3.191,33.43,29.250
2019-01-09 21:30:00,0.401,0.690,3.417,3.180,22.43,29.100
2019-01-09 22:00:00,0.381,0.760,3.354,3.232,18.43,29.050
2019-01-09 22:30:00,0.368,0.610,3.262,3.341,23.43,29.050
2019-01-09 23:00:00,0.366,0.860,3.369,3.379,22.43,29.050
2019-01-09 23:30:00,0.355,0.800,3.246,3.385,25.43,29.000
2019-01-10 00:00:00,0.316,0.560,3.249,3.358,30.43,29.000
2019-01-10 00:30:00,0.354,0.550,3.189,2.896,25.43,29.100
2019-01-10 01:00:00,0.389,0.650,3.306,2.909,22.43,29.200
2019-01-10 01:30:00,0.450,0.740,2.950,2.947,30.43,29.200
2019-01-10 02:00:00,0.454,0.770,3.363,3.018,14.43,29.200
2019-01-10 02:30:00,0.410,0.770,3.349,2.999,23.43,29.150
2019-01-10 03:00:00,0.405,0.780,3.258,3.106,21.43,28.900
2019-01-10 03:30:00,0.386,0.750,3.284,3.161,18.43,29.050
2019-01-10 04:00:00,0.358,0.720,3.238,3.227,28.43,29.050
2019-01-10 04:30:00,0.347,0.660,3.409,3.205,30.43,29.050
2019-01-10 05:00:00,0.355,0.720,3.475,3.232,37.43,29.050
2019-01-10 05:30:00,0.424,0.790,3.815,3.226,33.43,29.050
2019-01-10 06:00:00,0.611,1.230,4.298,3.537,46.43,29.100
2019-01-10 06:30:00,0.771,1.290,4.220,3.573,84.43,29.100
2019-01-10 07:00:00,0.748,1.340,4.376,3.542,90.43,29.050
2019-01-10 07:30:00,0.669,1.200,4.123,3.544,80.43,29.050
2019-01-10 08:00:00,0.689,1.370,3.747,3.473,78.43,29.050
2019-01-10 08:30:00,0.600,1.040,4.200,3.317,73.43,29.000
2019-01-10 09:00:00,0.594,1.070,3.909,3.360,71.43,28.900
2019-01-10 09:30:00,0.548,0.940,4.015,3.332,74.43,28.900
2019-01-10 10:00:00,0.567,0.880,4.169,3.246,75.43,29.100
2019-01-10 10:30:00,0.592,1.050,4.102,3.416,82.43,29.100
2019-01-10 11:00:00,0.589,1.030,4.516,3.480,81.43,29.000
2019-01-10 11:30:00,0.547,0.990,4.233,3.502,87.43,29.000
2019-01-10 12:00:00,0.574,0.920,4.428,3.662,81.43,28.500
2019-01-10 12:30:00,0.554,0.950,4.303,3.798,87.43,28.650
2019-01-10 13:00:00,0.523,1.040,4.654,3.473,95.43,28.850
2019-01-10 13:30:00,0.578,0.980,3.877,3.337,88.43,29.000
2019-01-10 14:00:00,0.660,1.190,3.301,3.372,91.43,28.950
2019-01-10 14:30:00,0.678,1.180,4.129,3.311,116.43,28.900
2019-01-10 15:00:00,0.689,1.190,4.303,3.449,87.43,28.900
2019-01-10 15:30:00,0.688,1.150,4.492,3.491,85.43,28.900
2019-01-10 16:00:00,0.644,1.410,3.957,3.401,74.43,28.900
2019-01-10 16:30:00,0.648,1.140,4.257,3.528,77.43,28.900
2019-01-10 17:00:00,0.630,1.100,4.813,3.558,73.43,28.900
2019-01-10 17:30:00,0.670,1.070,4.818,3.431,78.43,28.850
2019-01-10 18:00:00,0.680,1.210,4.504,3.278,70.43,28.850
2019-01-10 18:30:00,0.760,1.360,4.291,3.361,77.43,28.800
2019-01-10 19:00:00,0.802,1.320,3.813,3.528,77.43,28.750
2019-01-10 19:30:00,0.836,1.300,3.745,3.544,85.43,28.700
2019-01-10 20:00:00,0.892,1.580,4.282,3.519,81.43,28.700
2019-01-10 20:30:00,0.891,1.630,3.739,3.527,78.43,28.750
2019-01-10 21:00:00,0.914,1.560,4.215,3.692,80.43,28.750
2019-01-10 21:30:00,0.909,1.520,4.285,3.531,87.43,28.700
2019-01-10 22:00:00,0.994,1.550,4.406,3.804,87.43,28.600
2019-01-10 22:30:00,0.939,1.590,4.591,3.621,77.43,28.600
2019-01-10 23:00:00,1.022,1.820,4.551,3.779,87.43,28.550
2019-01-10 23:30:00,1.089,1.900,4.716,3.927,82.43,28.500
2019-01-11 00:00:00,1.068,1.860,5.229,3.770,87.43,28.550
2019-01-11 00:30:00,1.017,1.650,5.191,3.808,85.43,28.550
2019-01-11 01:00:00,1.044,2.070,5.212,3.898,88.43,28.550
2019-01-11 01:30:00,0.963,1.900,4.914,3.778,85.43,28.550
2019-01-11 02:00:00,0.983,1.500,5.071,3.831,91.43,28.500
2019-01-11 02:30:00,0.953,1.700,4.940,3.895,73.43,28.500
2019-01-11 03:00:00,0.900,1.380,4.906,3.899,84.43,28.450
2019-01-11 03:30:00,0.843,1.770,4.926,3.668,74.43,28.450
2019-01-11 04:00:00,0.792,1.300,4.811,3.789,81.43,28.500
2019-01-11 04:30:00,0.830,1.390,4.796,3.659,74.43,28.450
2019-01-11 05:00:00,0.790,1.400,4.705,3.698,67.43,28.500
2019-01-11 05:30:00,0.846,1.630,4.704,3.708,66.43,28.450
2019-01-11 06:00:00,0.867,1.620,4.695,3.695,67.43,28.450
2019-01-11 06:30:00,0.855,1.900,4.702,3.703,71.43,28.400
2019-01-11 07:00:00,0.945,1.500,4.744,3.573,73.43,28.450
2019-01-11 07:30:00,1.023,1.880,4.695,3.770,77.43,28.400
2019-01-11 08:00:00,0.980,1.730,4.910,3.761,67.43,28.400
2019-01-11 08:30:00,1.083,1.950,5.056,3.940,60.43,28.350
2019-01-11 09:00:00,1.021,1.620,5.084,3.942,71.43,28.400
2019-01-11 09:30:00,1.011,1.680,5.078,4.011,73.43,28.400
2019-01-11 10:00:00,1.017,1.640,5.303,4.024,67.43,28.450
2019-01-11 10:30:00,0.965,1.770,4.726,3.838,68.43,28.450
2019-01-11 11:00:00,0.937,1.430,4.829,3.990,64.43,28.550
2019-01-11 11:30:00,0.903,1.510,5.045,3.920,59.43,28.550
2019-01-11 12:00:00,0.875,1.490,4.413,3.801,73.43,28.550
2019-01-11 12:30:00,0.804,1.390,4.055,3.773,61.43,28.650
2019-01-11 13:00:00,0.789,1.240,4.716,3.791,63.43,28.650
2019-01-11 13:30:00,0.760,1.320,4.604,3.859,66.43,28.700
2019-01-11 14:00:00,0.751,1.260,4.942,3.773,54.43,28.700
2019-01-11 14:30:00,0.727,1.360,4.311,3.663,63.43,28.700
2019-01-11 15:00:00,0.714,1.150,4.598,3.597,53.43,28.700
2019-01-11 15:30:00,0.764,1.370,3.679,3.553,68.43,28.700
2019-01-11 16:00:00,0.729,1.270,4.123,3.530,60.43,28.650
2019-01-11 16:30:00,0.753,1.260,4.697,3.469,74.43,28.600
2019-01-11 17:00:00,0.750,1.730,4.553,3.313,70.43,28.600
2019-01-11 17:30:00,0.789,1.630,4.307,3.378,60.43,28.600
2019-01-11 18:00:00,0.844,1.580,4.194,3.378,78.43,28.600
2019-01-11 18:30:00,0.974,1.750,4.223,3.543,81.43,28.550
2019-01-11 19:00:00,0.986,2.120,4.642,3.673,87.43,28.550
2019-01-11 19:30:00,0.979,1.500,4.106,3.627,98.43,28.550
2019-01-11 20:00:00,0.985,1.690,4.308,3.713,85.43,28.550
2019-01-11 20:30:00,1.017,1.780,4.648,3.828,95.43,28.500
2019-01-11 21:00:00,1.087,1.720,3.962,3.922,91.43,28.500
2019-01-11 21:30:00,1.033,1.940,4.319,3.799,88.43,28.500
2019-01-11 22:00:00,1.057,1.810,4.378,3.705,97.43,28.450
2019-01-11 22:30:00,1.055,1.700,4.480,3.786,95.43,28.450
2019-01-11 23:00:00,1.000,1.540,4.540,3.782,90.43,28.450
2019-01-11 23:30:00,1.064,1.880,5.337,3.811,97.43,28.450
2019-01-12 00:00:00,1.024,1.610,5.180,3.869,88.43,28.400
2019-01-12 00:30:00,1.043,1.730,5.165,3.891,85.43,28.350
2019-01-12 01:00:00,1.067,1.960,5.277,3.997,82.43,28.350
2019-01-12 01:30:00,1.040,1.830,5.426,3.796,84.43,28.350
2019-01-12 02:00:00,1.009,1.920,5.182,3.823,90.43,28.350
2019-01-12 02:30:00,1.010,1.780,5.040,3.906,74.43,28.350
2019-01-12 03:00:00,0.898,1.680,5.228,3.735,90.43,28.350
2019-01-12 03:30:00,0.902,1.450,5.498,3.782,74.43,28.300
2019-01-12 04:00:00,0.847,1.630,5.534,3.784,78.43,28.350
2019-01-12 04:30:00,0.793,1.320,5.361,3.668,80.43,28.350
2019-01-12 05:00:00,0.775,1.260,5.167,3.615,74.43,28.350
2019-01-12 05:30:00,0.796,1.320,5.795,3.672,78.43,28.350
2019-01-12 06:00:00,0.696,1.390,6.131,3.543,78.43,28.350
2019-01-12 06:30:00,0.735,1.140,5.298,3.719,84.43,28.350
2019-01-12 07:00:00,0.754,1.560,5.489,3.505,74.43,28.350
2019-01-12 07:30:00,0.782,1.370,5.633,3.502,74.43,28.350
2019-01-12 08:00:00,0.759,1.350,5.060,3.589,78.43,28.350
2019-01-12 08:30:00,0.699,1.110,3.878,3.496,70.43,28.350
2019-01-12 09:00:00,0.702,1.340,5.964,3.443,78.43,28.350
2019-01-12 09:30:00,0.664,1.440,5.068,3.483,78.43,28.400
2019-01-12 10:00:00,0.669,1.170,5.505,3.585,74.43,28.350
2019-01-12 10:30:00,0.706,1.320,4.693,3.515,78.43,28.350
2019-01-12 11:00:00,0.658,1.060,4.498,3.392,77.43,28.400
2019-01-12 11:30:00,0.692,1.120,5.960,3.413,104.43,28.450
2019-01-12 12:00:00,0.694,1.210,3.664,3.466,104.43,28.500
2019-01-12 12:30:00,0.695,1.190,5.794,3.540,78.43,28.600
2019-01-12 13:00:00,0.681,1.050,6.321,3.471,67.43,28.550
2019-01-12 13:30:00,0.690,1.270,3.177,3.460,78.43,28.600
2019-01-12 14:00:00,0.716,1.150,3.486,3.474,104.43,28.600
2019-01-12 14:30:00,0.746,1.530,3.209,3.414,71.43,28.600
2019-01-12 15:00:00,0.751,1.250,3.261,3.431,94.43,28.650
2019-01-12 15:30:00,0.699,1.100,3.248,3.417,99.43,28.650
2019-01-12 16:00:00,0.750,1.230,3.730,3.534,77.43,28.650
2019-01-12 16:30:00,0.723,1.460,4.211,3.418,104.43,28.650
2019-01-12 17:00:00,0.803,1.450,4.717,3.460,94.43,28.650
2019-01-12 17:30:00,0.754,1.440,3.739,3.523,81.43,28.600
2019-01-12 18:00:00,0.776,1.270,3.958,3.528,80.43,28.600
2019-01-12 18:30:00,0.777,1.490,4.083,3.600,90.43,28.550
2019-01-12 19:00:00,0.747,1.270,3.802,3.504,84.43,28.500
2019-01-12 19:30:00,0.766,1.270,4.914,3.539,91.43,28.450
2019-01-12 20:00:00,0.747,1.430,3.667,3.489,81.43,28.400
2019-01-12 20:30:00,0.821,1.440,4.700,3.608,88.43,28.400
2019-01-12 21:00:00,0.831,1.480,4.664,3.571,85.43,28.350
2019-01-12 21:30:00,0.882,1.490,4.715,3.670,94.43,28.300
2019-01-12 22:00:00,0.902,1.470,5.188,3.650,92.43,28.300
2019-01-12 22:30:00,0.957,1.620,5.140,3.703,88.43,28.300
2019-01-12 23:00:00,1.005,2.080,5.060,3.728,95.43,28.250
2019-01-12 23:30:00,1.002,1.860,5.064,3.846,95.43,28.250
2019-01-13 00:00:00,0.928,1.670,4.490,3.876,97.43,28.300
2019-01-13 00:30:00,0.867,1.370,5.050,3.901,91.43,28.250
2019-01-13 01:00:00,0.905,1.560,5.738,3.701,92.43,28.200
2019-01-13 01:30:00,0.814,1.470,5.961,3.707,97.43,28.200
2019-01-13 02:00:00,0.746,1.340,6.368,3.758,87.43,28.150
2019-01-13 02:30:00,0.771,1.150,5.798,3.756,85.43,28.150
2019-01-13 03:00:00,0.761,1.300,5.204,3.677,92.43,28.150
2019-01-13 03:30:00,0.721,1.590,5.181,3.553,87.43,28.100
2019-01-13 04:00:00,0.677,1.070,5.504,3.490,91.43,28.100
2019-01-13 04:30:00,0.686,1.140,5.212,3.545,91.43,28.100
2019-01-13 05:00:00,0.690,1.240,5.010,3.393,87.43,28.050
2019-01-13 05:30:00,0.694,1.340,5.040,3.414,95.43,28.000
2019-01-13 06:00:00,0.684,1.090,2.965,3.341,87.43,27.900
2019-01-13 06:30:00,0.651,1.190,5.193,3.352,144.43,27.900
2019-01-13 07:00:00,0.614,1.170,2.801,3.184,91.43,27.900
2019-01-13 07:30:00,0.610,1.120,2.819,3.215,91.43,27.950
2019-01-13 08:00:00,0.573,1.100,4.961,3.199,136.43,27.850
2019-01-13 08:30:00,0.585,1.210,6.156,3.207,87.43,27.900
2019-01-13 09:00:00,0.555,1.070,6.344,3.229,68.43,27.900
2019-01-13 09:30:00,0.536,0.870,5.989,3.387,97.43,27.950
2019-01-13 10:00:00,0.553,0.920,5.584,3.264,88.43,27.950
2019-01-13 10:30:00,0.572,1.110,5.377,3.263,82.43,28.000
2019-01-13 11:00:00,0.540,0.860,4.755,3.233,84.43,28.100
2019-01-13 11:30:00,0.569,1.110,5.043,3.363,88.43,28.150
2019-01-13 12:00:00,0.562,1.000,2.920,3.349,88.43,28.200
2019-01-13 12:30:00,0.619,0.990,5.816,3.340,90.43,28.300
2019-01-13 13:00:00,0.610,1.050,5.202,3.390,82.43,28.350
2019-01-13 13:30:00,0.584,1.110,5.046,3.339,92.43,28.400
2019-01-13 14:00:00,0.614,1.110,4.496,3.433,99.43,28.400
2019-01-13 14:30:00,0.613,1.140,5.419,3.334,91.43,28.300
2019-01-13 15:00:00,0.624,1.050,5.310,3.388,99.43,28.350
2019-01-13 15:30:00,0.692,1.320,3.142,3.394,101.43,28.250
2019-01-13 16:00:00,0.718,1.210,3.672,3.322,104.43,28.250
2019-01-13 16:30:00,0.764,1.250,3.747,3.354,101.43,28.200
2019-01-13 17:00:00,0.852,1.480,3.820,3.439,99.43,28.200
2019-01-13 17:30:00,0.968,1.850,4.112,3.522,109.43,28.100
2019-01-13 18:00:00,0.969,1.560,4.501,3.586,112.43,28.100
2019-01-13 18:30:00,0.866,1.490,4.626,3.666,106.43,28.150
2019-01-13 19:00:00,0.844,1.600,4.215,3.689,109.43,28.050
2019-01-13 19:30:00,0.836,1.410,3.979,3.571,102.43,28.100
2019-01-13 20:00:00,0.815,1.550,4.518,3.493,108.43,28.050
2019-01-13 20:30:00,0.899,1.440,4.217,3.641,92.43,28.100
2019-01-13 21:00:00,0.949,1.570,4.565,3.707,99.43,28.100
2019-01-13 21:30:00,0.998,1.740,4.293,3.789,98.43,28.100
2019-01-13 22:00:00,1.087,2.030,5.647,4.070,94.43,28.100
2019-01-13 22:30:00,1.079,1.760,5.972,3.910,95.43,28.100
2019-01-13 23:00:00,1.046,1.820,4.573,3.764,101.43,28.100
2019-01-13 23:30:00,1.054,1.770,4.398,3.857,102.43,28.100
2019-01-14 00:00:00,1.041,1.760,4.849,3.871,101.43,28.100
2019-01-14 00:30:00,1.086,1.810,4.937,4.031,97.43,28.100
2019-01-14 01:00:00,1.060,1.590,5.969,3.818,105.43,28.100
2019-01-14 01:30:00,1.009,2.040,5.915,3.956,106.43,28.100
2019-01-14 02:00:00,1.005,1.810,6.329,3.968,101.43,28.050
2019-01-14 02:30:00,0.923,1.480,5.184,3.841,98.43,28.050
2019-01-14 03:00:00,0.956,1.650,5.081,3.759,95.43,28.050
2019-01-14 03:30:00,0.865,1.420,5.477,3.703,92.43,28.000
2019-01-14 04:00:00,0.887,1.570,5.933,3.790,95.43,28.000
2019-01-14 04:30:00,0.847,1.420,6.737,3.657,94.43,27.950
2019-01-14 05:00:00,0.863,1.500,5.304,3.741,91.43,27.950
2019-01-14 05:30:00,0.828,1.800,5.757,3.629,95.43,27.950
2019-01-14 06:00:00,0.911,1.430,6.580,3.728,87.43,27.950
2019-01-14 06:30:00,0.882,1.520,6.566,3.880,90.43,27.900
2019-01-14 07:00:00,0.910,1.760,6.164,3.842,88.43,27.900
2019-01-14 07:30:00,0.895,1.500,6.172,3.752,92.43,27.950
2019-01-14 08:00:00,0.925,1.570,5.702,3.889,92.43,27.950
2019-01-14 08:30:00,0.940,1.590,6.534,3.853,92.43,28.000
2019-01-14 09:00:00,0.973,1.690,6.740,4.032,95.43,28.000
2019-01-14 09:30:00,0.960,1.710,6.721,3.935,98.43,28.000
2019-01-14 10:00:00,1.000,1.810,5.094,3.878,94.43,28.050
2019-01-14 10:30:00,0.986,1.640,5.203,3.810,95.43,28.050
2019-01-14 11:00:00,0.939,1.470,5.074,3.815,88.43,28.100
2019-01-14 11:30:00,0.996,1.720,5.630,3.817,92.43,28.100
2019-01-14 12:00:00,1.016,2.030,5.355,3.790,90.43,28.050
2019-01-14 12:30:00,0.990,1.550,6.330,3.865,84.43,28.100
2019-01-14 13:00:00,0.957,1.510,5.638,3.784,91.43,28.150
2019-01-14 13:30:00,0.987,1.690,5.049,3.774,91.43,28.200
2019-01-14 14:00:00,1.053,1.790,5.432,3.849,90.43,28.150
2019-01-14 14:30:00,1.048,2.030,4.098,3.969,84.43,28.100
2019-01-14 15:00:00,1.105,1.950,5.794,4.072,91.43,28.200
2019-01-14 15:30:00,1.101,1.770,4.959,4.030,87.43,28.250
2019-01-14 16:00:00,0.973,1.780,6.551,3.940,99.43,28.300
2019-01-14 16:30:00,0.946,1.490,5.181,3.959,87.43,28.300
2019-01-14 17:00:00,0.948,2.150,5.360,3.892,81.43,28.200
2019-01-14 17:30:00,0.946,2.220,5.565,3.726,92.43,28.250
2019-01-14 18:00:00,1.013,1.730,5.619,3.846,82.43,28.200
2019-01-14 18:30:00,1.070,1.950,5.642,3.954,85.43,28.200
2019-01-14 19:00:00,1.032,2.060,5.964,3.802,102.43,28.150
2019-01-14 19:30:00,1.076,1.680,5.182,3.914,104.43,28.150
2019-01-14 20:00:00,1.083,1.690,4.923,3.862,91.43,28.100
2019-01-14 20:30:00,1.039,2.090,4.058,3.932,94.43,28.100
2019-01-14 21:00:00,1.074,2.400,5.347,4.013,97.43,28.100
2019-01-14 21:30:00,1.017,1.710,4.826,4.040,91.43,28.100
2019-01-14 22:00:00,0.938,1.690,6.498,3.887,92.43,28.150
2019-01-14 22:30:00,0.927,1.600,5.622,3.845,88.43,28.150
2019-01-14 23:00:00,0.970,1.650,6.192,3.861,88.43,28.100
2019-01-14 23:30:00,0.988,1.660,5.637,3.866,90.43,28.150
2019-01-15 00:00:00,0.969,1.960,6.126,3.836,90.43,28.100
2019-01-15 00:30:00,0.988,1.680,5.978,4.121,88.43,28.100
2019-01-15 01:00:00,0.958,1.950,5.663,4.136,85.43,28.100
2019-01-15 01:30:00,0.929,1.760,5.063,3.939,90.43,28.100
2019-01-15 02:00:00,0.972,1.590,5.855,4.016,88.43,28.050
2019-01-15 02:30:00,0.980,1.630,4.971,3.999,95.43,28.050
2019-01-15 03:00:00,1.022,1.840,6.276,4.210,97.43,28.050
2019-01-15 03:30:00,1.029,1.760,6.175,4.077,87.43,28.050
2019-01-15 04:00:00,0.990,1.710,5.293,4.035,95.43,28.050
2019-01-15 04:30:00,0.891,1.450,5.180,4.000,87.43,28.050
2019-01-15 05:00:00,0.860,1.510,6.945,3.840,88.43,28.000
2019-01-15 05:30:00,0.858,1.670,6.421,3.877,94.43,28.000
2019-01-15 06:00:00,0.863,1.430,5.560,3.795,88.43,28.000
2019-01-15 06:30:00,0.851,1.680,5.070,3.868,91.43,27.900
2019-01-15 07:00:00,0.736,1.250,5.493,3.776,87.43,27.950
2019-01-15 07:30:00,0.739,1.320,4.853,3.699,88.43,27.950
2019-01-15 08:00:00,0.753,1.230,5.981,3.704,82.43,28.000
2019-01-15 08:30:00,0.738,1.200,5.098,3.598,75.43,27.950
2019-01-15 09:00:00,0.743,1.280,5.174,3.564,84.43,28.000
2019-01-15 09:30:00,0.741,1.280,4.706,3.371,82.43,28.050
2019-01-15 10:00:00,0.746,1.350,4.385,3.322,85.43,28.100
2019-01-15 10:30:00,0.788,1.250,3.599,3.392,111.43,28.150
2019-01-15 11:00:00,0.830,1.600,3.890,3.558,94.43,28.200
2019-01-15 11:30:00,0.831,1.370,4.806,3.490,102.43,28.200
2019-01-15 12:00:00,0.829,1.380,3.884,3.469,94.43,28.250
2019-01-15 12:30:00,0.817,1.270,5.060,3.541,105.43,28.250
2019-01-15 13:00:00,0.939,1.490,3.679,3.581,87.43,28.250
2019-01-15 13:30:00,0.929,1.930,4.365,3.695,113.43,28.300
2019-01-15 14:00:00,0.946,1.860,4.386,3.628,94.43,28.300
2019-01-15 14:30:00,0.987,1.640,4.787,3.770,92.43,28.250
2019-01-15 15:00:00,0.993,1.760,4.398,3.721,92.43,28.300
2019-01-15 15:30:00,1.059,1.710,4.407,3.792,92.43,28.250
2019-01-15 16:00:00,1.096,1.780,4.600,3.952,97.43,28.250
2019-01-15 16:30:00,1.080,1.570,5.066,3.970,90.43,28.200
2019-01-15 17:00:00,1.162,2.540,5.464,4.023,90.43,28.200
2019-01-15 17:30:00,1.204,2.350,4.632,4.039,87.43,28.150
2019-01-15 18:00:00,1.294,2.400,5.634,4.122,97.43,28.100
2019-01-15 18:30:00,1.265,2.340,5.759,4.216,91.43,28.100
2019-01-15 19:00:00,1.215,2.130,5.411,4.155,92.43,28.100
2019-01-15 19:30:00,1.223,2.230,4.413,4.150,91.43,28.100
2019-01-15 20:00:00,1.082,2.040,5.582,4.057,88.43,28.100
2019-01-15 20:30:00,1.111,1.880,5.518,4.112,97.43,28.100
2019-01-15 21:00:00,1.145,1.930,4.800,4.047,95.43,28.100
2019-01-15 21:30:00,1.078,2.000,6.534,3.987,95.43,28.100
2019-01-15 22:00:00,1.141,2.120,5.466,3.968,87.43,28.100
2019-01-15 22:30:00,1.174,2.060,6.338,4.175,88.43,28.100
2019-01-15 23:00:00,1.192,2.300,4.947,4.100,94.43,28.050
2019-01-15 23:30:00,1.160,2.200,6.147,3.990,87.43,28.050
2019-01-16 00:00:00,1.106,2.120,4.615,4.022,91.43,28.100
2019-01-16 00:30:00,1.045,1.800,4.526,3.869,102.43,28.050
2019-01-16 01:00:00,0.993,1.960,4.855,3.792,91.43,28.050
2019-01-16 01:30:00,0.937,1.500,5.664,3.855,88.43,28.050
2019-01-16 02:00:00,0.891,1.680,6.166,3.758,88.43,28.050
2019-01-16 02:30:00,0.842,1.690,5.214,3.741,88.43,28.050
2019-01-16 03:00:00,0.811,1.400,6.133,3.815,85.43,28.000
2019-01-16 03:30:00,0.783,1.230,6.332,3.704,85.43,28.000
2019-01-16 04:00:00,0.809,1.400,5.215,3.637,77.43,28.000
2019-01-16 04:30:00,0.798,1.380,5.327,3.693,92.43,28.000
2019-01-16 05:00:00,0.808,1.440,5.202,3.682,85.43,27.950
2019-01-16 05:30:00,0.797,1.230,3.531,3.618,87.43,27.950
2019-01-16 06:00:00,0.746,1.310,3.257,3.572,75.43,27.950
2019-01-16 06:30:00,0.772,1.440,3.398,3.540,136.43,27.950
2019-01-16 07:00:00,0.768,1.310,4.914,3.460,149.43,27.950
2019-01-16 07:30:00,0.718,1.200,5.316,3.553,87.43,27.950
2019-01-16 08:00:00,0.713,1.180,5.944,3.530,75.43,27.900
2019-01-16 08:30:00,0.727,1.290,5.048,3.599,90.43,27.950
2019-01-16 09:00:00,0.670,1.050,5.054,3.576,77.43,27.950
2019-01-16 09:30:00,0.633,1.020,5.629,3.568,90.43,28.050
2019-01-16 10:00:00,0.608,0.980,5.466,3.597,80.43,28.100
2019-01-16 10:30:00,0.599,1.060,5.518,3.640,77.43,28.150
2019-01-16 11:00:00,0.600,1.130,4.865,3.560,88.43,28.250
2019-01-16 11:30:00,0.629,1.190,5.220,3.517,91.43,28.250
2019-01-16 12:00:00,0.643,1.090,6.345,3.693,90.43,28.350
2019-01-16 12:30:00,0.655,1.070,5.072,3.654,87.43,28.350
2019-01-16 13:00:00,0.695,1.120,4.307,3.634,94.43,28.450
2019-01-16 13:30:00,0.670,1.220,6.152,3.445,87.43,28.450
2019-01-16 14:00:00,0.685,1.390,5.496,3.452,78.43,28.450
2019-01-16 14:30:00,0.653,1.310,4.202,3.473,78.43,28.450
2019-01-16 15:00:00,0.702,1.300,3.309,3.392,98.43,28.450
2019-01-16 15:30:00,0.660,1.190,4.602,3.302,84.43,28.400
2019-01-16 16:00:00,0.688,1.120,3.796,3.434,95.43,28.350
2019-01-16 16:30:00,0.679,1.460,4.132,3.318,87.43,28.300
