Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
11/18/2017 16:00,0.517,0.94,3.391,3.487,90.46,27
11/18/2017 16:30,0.538,0.91,3.424,3.476,92.46,26.9
11/18/2017 17:00,0.515,0.87,3.41,3.785,98.46,26.85
11/18/2017 17:30,0.544,0.87,3.432,3.886,84.46,26.85
11/18/2017 18:00,0.564,0.98,3.35,3.2,57.46,26.8
11/18/2017 18:30,0.563,0.93,3.446,4.815,47.46,26.8
11/18/2017 19:00,0.544,1.2,3.409,7.015,95.46,26.7
11/18/2017 19:30,0.546,1.11,3.364,3.668,59.46,26.65
11/18/2017 20:00,0.553,1.07,3.621,4.72,82.46,26.7
11/18/2017 20:30,0.559,0.91,3.5,3.943,90.46,26.65
11/18/2017 21:00,0.511,0.91,3.484,3.358,82.46,26.7
11/18/2017 21:30,0.527,0.81,3.513,3.1,92.46,26.65
11/18/2017 22:00,0.508,0.82,3.526,4.712,90.46,26.65
11/18/2017 22:30,0.493,0.82,3.373,3.61,85.46,26.65
11/18/2017 23:00,0.487,0.82,3.495,3.741,85.46,26.65
11/18/2017 23:30,0.486,1.09,3.412,4.83,82.46,26.6
11/19/2017 0:00,0.508,0.89,3.516,3.52,68.46,26.6
11/19/2017 0:30,0.513,0.84,3.464,3.779,77.46,26.6
11/19/2017 1:00,0.497,0.91,3.463,3.399,71.46,26.55
11/19/2017 1:30,0.487,0.89,3.394,3.367,71.46,26.55
11/19/2017 2:00,0.493,0.81,3.421,3.668,70.46,26.55
11/19/2017 2:30,0.526,0.84,3.47,3.812,81.46,26.6
11/19/2017 3:00,0.506,0.96,3.277,4.036,73.46,26.6
11/19/2017 3:30,0.524,1.17,3.39,3.419,78.46,26.6
11/19/2017 4:00,0.509,0.95,3.448,3.53,70.46,26.55
11/19/2017 4:30,0.526,0.85,3.41,4.021,71.46,26.55
11/19/2017 5:00,0.553,0.95,3.479,3.735,94.46,26.5
11/19/2017 5:30,0.523,0.97,3.349,4.13,77.46,26.5
11/19/2017 6:00,0.522,0.87,3.338,4.421,90.46,26.55
11/19/2017 6:30,0.515,0.87,3.35,3.961,71.46,26.55
11/19/2017 7:00,0.511,1,3.406,3.648,77.46,26.55
11/19/2017 7:30,0.516,1.02,3.41,4.112,67.46,26.55
11/19/2017 8:00,0.523,0.84,3.478,4.385,82.46,26.55
11/19/2017 8:30,0.496,0.85,3.36,4.007,67.46,26.55
11/19/2017 9:00,0.487,0.81,3.446,4.392,82.46,26.55
11/19/2017 9:30,0.514,0.8,3.437,4.123,80.46,26.65
11/19/2017 10:00,0.482,0.95,3.437,4.48,92.46,26.65
11/19/2017 10:30,0.486,0.88,3.368,4.212,94.46,26.75
11/19/2017 11:00,0.475,0.83,3.504,3.891,95.46,26.8
11/19/2017 11:30,0.477,0.82,3.466,3.72,94.46,26.9
11/19/2017 12:00,0.472,0.84,3.542,3.808,84.46,27
11/19/2017 12:30,0.451,0.76,3.582,4.131,87.46,27.1
11/19/2017 13:00,0.449,0.87,3.388,4.413,90.46,27.1
11/19/2017 13:30,0.443,0.77,3.382,7.842,87.46,27.2
11/19/2017 14:00,0.455,0.84,3.541,3.879,82.46,27.2
11/19/2017 14:30,0.444,0.97,3.29,7.776,85.46,27.2
11/19/2017 15:00,0.482,0.89,3.291,4.375,82.46,27.2
11/19/2017 15:30,0.458,0.8,3.471,7.551,78.46,27.15
11/19/2017 16:00,0.465,0.82,3.335,3.354,70.46,27.15
11/19/2017 16:30,0.456,0.85,3.231,3.534,68.46,27.1
11/19/2017 17:00,0.478,0.99,3.111,7.553,71.46,27.1
11/19/2017 17:30,0.529,0.91,3.147,3.295,81.46,27.05
11/19/2017 18:00,0.52,0.92,3.275,3.154,46.46,27
11/19/2017 18:30,0.533,0.98,3.291,2.871,63.46,26.95
11/19/2017 19:00,0.546,0.95,3.248,3.095,71.46,26.9
11/19/2017 19:30,0.57,1.04,3.269,3.592,57.46,26.9
11/19/2017 20:00,0.575,1.06,3.261,3.248,64.46,26.9
11/19/2017 20:30,0.594,1.11,3.35,3.545,67.46,26.85
11/19/2017 21:00,0.613,1.11,3.333,3.803,61.46,26.85
11/19/2017 21:30,0.605,1.02,3.485,3.424,71.46,26.85
11/19/2017 22:00,0.635,1.06,3.415,3.96,67.46,26.85
11/19/2017 22:30,0.647,1.17,3.416,3.888,68.46,26.8
11/19/2017 23:00,0.659,1.13,3.521,4.035,70.46,26.8
11/19/2017 23:30,0.685,1.21,3.57,4.045,74.46,26.8
11/20/2017 0:00,0.789,1.26,3.67,4.451,70.46,26.8
11/20/2017 0:30,0.871,1.51,3.86,4.4,82.46,26.75
11/20/2017 1:00,1.048,1.78,4.02,4.814,81.46,26.75
11/20/2017 1:30,1.033,1.68,3.952,4.731,87.46,26.75
11/20/2017 2:00,1.002,1.77,3.768,5.159,88.46,26.75
11/20/2017 2:30,1.022,1.75,3.943,4.847,81.46,26.75
11/20/2017 3:00,0.946,1.82,3.661,4.915,88.46,26.75
11/20/2017 3:30,0.92,1.55,3.789,5.056,85.46,26.75
11/20/2017 4:00,0.852,1.63,3.746,4.919,85.46,26.75
11/20/2017 4:30,0.812,1.57,3.675,4.816,87.46,26.7
11/20/2017 5:00,0.781,1.26,3.77,4.734,80.46,26.7
11/20/2017 5:30,0.733,1.27,3.764,4.61,80.46,26.7
11/20/2017 6:00,0.701,1.53,3.725,4.512,80.46,26.65
11/20/2017 6:30,0.686,1.05,3.706,4.692,85.46,26.7
11/20/2017 7:00,0.65,1.12,3.574,4.829,71.46,26.7
11/20/2017 7:30,0.639,1.02,3.613,4.512,95.46,26.7
11/20/2017 8:00,0.638,1.03,3.69,4.203,78.46,26.7
11/20/2017 8:30,0.623,1,3.567,3.808,77.46,26.7
11/20/2017 9:00,0.569,1,3.597,5.806,80.46,26.75
11/20/2017 9:30,0.603,0.97,3.628,4.036,75.46,26.8
11/20/2017 10:00,0.567,1.2,3.706,5.786,74.46,26.8
11/20/2017 10:30,0.573,0.94,3.792,4.811,88.46,26.9
11/20/2017 11:00,0.551,1.01,3.665,5.657,82.46,27.05
11/20/2017 11:30,0.525,0.91,3.509,5.91,90.46,27.05
11/20/2017 12:00,0.51,0.89,3.674,5.643,84.46,27.1
11/20/2017 12:30,0.497,0.82,3.544,4.712,81.46,27.15
11/20/2017 13:00,0.484,0.81,3.466,5.62,91.46,27.2
11/20/2017 13:30,0.473,0.8,3.544,4.598,77.46,27.25
11/20/2017 14:00,0.503,0.97,3.277,5.64,75.46,27.25
11/20/2017 14:30,0.557,0.93,3.283,3.475,80.46,27.25
11/20/2017 15:00,0.588,1.23,3.277,3.2,81.46,27.25
11/20/2017 15:30,0.556,0.88,3.321,5.795,84.46,27.25
11/20/2017 16:00,0.561,0.9,3.307,5.621,77.46,27.3
11/20/2017 16:30,0.57,0.98,3.321,4.825,85.46,27.25
11/20/2017 17:00,0.623,1.19,3.231,3.382,85.46,27.2
11/20/2017 17:30,0.623,0.97,3.411,3.474,90.46,27.15
11/20/2017 18:00,0.663,1.17,3.409,3.941,98.46,27.05
11/20/2017 18:30,0.748,1.29,3.441,3.48,90.46,27.05
11/20/2017 19:00,0.772,1.32,3.481,3.79,88.46,27
11/20/2017 19:30,0.841,1.43,3.504,3.887,98.46,26.95
11/20/2017 20:00,0.864,1.66,3.63,4.581,92.46,26.95
11/20/2017 20:30,0.909,1.5,3.668,3.996,94.46,26.9
11/20/2017 21:00,0.939,1.89,3.781,4.314,88.46,26.9
11/20/2017 21:30,0.974,1.63,3.845,4.643,94.46,26.9
11/20/2017 22:00,0.953,1.7,3.755,4.399,92.46,26.9
11/20/2017 22:30,1.024,1.63,3.857,4.814,98.46,26.9
11/20/2017 23:00,1.119,1.84,3.905,5.449,97.46,26.9
11/20/2017 23:30,1.292,2.11,4.064,5.153,98.46,26.9
11/21/2017 0:00,1.249,2.5,4.262,5.193,95.46,26.9
11/21/2017 0:30,1.233,2.31,4.209,5.668,99.46,26.9
11/21/2017 1:00,1.248,2.66,4.047,5.343,95.46,26.85
11/21/2017 1:30,1.214,2.04,4.051,5.446,97.46,26.85
11/21/2017 2:00,1.264,1.92,4.104,5.317,99.46,26.9
11/21/2017 2:30,1.146,1.91,4.045,5.459,98.46,26.9
11/21/2017 3:00,1.189,2.07,4.07,5.633,92.46,26.85
11/21/2017 3:30,1.188,2.05,4.047,5.769,99.46,26.85
11/21/2017 4:00,1.115,1.82,3.952,4.947,91.46,26.85
11/21/2017 4:30,1.153,1.86,4.105,6.156,98.46,26.8
11/21/2017 5:00,1.204,2.02,4.126,5.058,95.46,26.8
11/21/2017 5:30,1.159,1.96,3.967,4.391,91.46,26.75
11/21/2017 6:00,1.098,2.05,4.031,5.19,88.46,26.7
11/21/2017 6:30,1.11,1.87,3.87,5.203,84.46,26.7
11/21/2017 7:00,1.084,1.96,4.018,5.477,91.46,26.7
11/21/2017 7:30,1.031,1.85,3.982,6.329,85.46,26.65
11/21/2017 8:00,1.108,1.93,3.91,5.383,95.46,26.65
11/21/2017 8:30,1.155,1.93,4.009,5.977,95.46,26.6
11/21/2017 9:00,1.119,1.85,4.017,5.119,98.46,26.6
11/21/2017 9:30,1.076,1.86,3.936,4.7,91.46,26.6
11/21/2017 10:00,1.116,2.03,3.933,5.334,98.46,26.6
11/21/2017 10:30,1.131,2.32,3.983,4.844,102.46,26.6
11/21/2017 11:00,1.154,1.8,4.067,5.641,98.46,26.6
11/21/2017 11:30,1.11,1.73,3.955,4.965,101.46,26.6
11/21/2017 12:00,1.062,1.99,4.088,5.175,95.46,26.6
11/21/2017 12:30,1.1,1.83,4.029,5.349,97.46,26.6
11/21/2017 13:00,1.011,1.85,3.918,5.186,92.46,26.6
11/21/2017 13:30,1.042,1.96,3.832,4.906,101.46,26.6
11/21/2017 14:00,1.08,1.98,3.906,4.84,92.46,26.6
11/21/2017 14:30,0.933,1.54,3.736,5.522,97.46,26.6
11/21/2017 15:00,0.887,1.71,3.832,6.002,94.46,26.6
11/21/2017 15:30,0.893,1.54,3.951,5.07,94.46,26.6
11/21/2017 16:00,0.892,1.64,3.784,4.711,90.46,26.6
11/21/2017 16:30,0.97,1.76,3.655,4.396,81.46,26.6
11/21/2017 17:00,0.97,1.44,3.74,5.061,88.46,26.65
11/21/2017 17:30,1.066,1.86,3.868,4.399,98.46,26.6
11/21/2017 18:00,1.129,1.84,4.117,4.936,94.46,26.6
11/21/2017 18:30,1.06,1.79,3.788,5.439,87.46,26.55
11/21/2017 19:00,1.072,1.91,3.877,5.332,88.46,26.55
11/21/2017 19:30,1.075,1.98,3.833,4.966,97.46,26.55
11/21/2017 20:00,1.091,1.75,3.931,5.458,85.46,26.55
11/21/2017 20:30,1.022,1.87,3.852,5.357,104.46,26.5
11/21/2017 21:00,1.049,1.95,3.915,4.051,99.46,26.5
11/21/2017 21:30,1.04,1.76,3.767,5.448,99.46,26.5
11/21/2017 22:00,1.013,1.93,3.923,5.186,98.46,26.45
11/21/2017 22:30,0.979,1.63,3.88,5.039,95.46,26.45
11/21/2017 23:00,1.012,1.85,4.043,5.729,95.46,26.45
11/21/2017 23:30,1.027,1.82,4.024,5.346,92.46,26.45
11/22/2017 0:00,1.084,2.02,3.974,5.338,94.46,26.45
11/22/2017 0:30,1.006,1.85,3.831,4.507,92.46,26.45
11/22/2017 1:00,1.021,1.96,3.813,4.487,90.46,26.45
11/22/2017 1:30,1.033,1.76,4.003,5.149,99.46,26.45
11/22/2017 2:00,0.955,1.68,3.779,4.303,92.46,26.4
11/22/2017 2:30,0.921,1.78,3.694,5.294,90.46,26.4
11/22/2017 3:00,0.965,1.58,3.883,5.224,92.46,26.35
11/22/2017 3:30,0.922,1.59,3.805,5.343,94.46,26.35
11/22/2017 4:00,0.942,1.57,3.906,4.343,87.46,26.35
11/22/2017 4:30,0.949,1.82,3.783,5.491,92.46,26.35
11/22/2017 5:00,0.954,1.66,3.821,4.816,98.46,26.35
11/22/2017 5:30,0.953,1.68,3.799,4.298,95.46,26.3
11/22/2017 6:00,0.963,1.77,3.737,4.933,90.46,26.3
11/22/2017 6:30,0.994,1.97,3.783,4.768,97.46,26.3
11/22/2017 7:00,0.905,1.9,3.78,4.805,90.46,26.3
11/22/2017 7:30,0.909,1.55,3.706,5.182,91.46,26.3
11/22/2017 8:00,0.839,1.42,3.631,5.644,95.46,26.3
11/22/2017 8:30,0.807,1.23,3.623,5.047,84.46,26.3
11/22/2017 9:00,0.766,1.27,3.545,4.381,97.46,26.35
11/22/2017 9:30,0.855,1.73,3.541,5.359,90.46,26.3
11/22/2017 10:00,0.832,1.45,3.659,4.694,97.46,26.35
11/22/2017 10:30,0.857,1.59,3.655,5.643,98.46,26.4
11/22/2017 11:00,0.881,1.57,3.73,4.634,94.46,26.4
11/22/2017 11:30,0.899,1.47,3.728,4.394,102.46,26.4
11/22/2017 12:00,0.895,1.68,3.737,4.69,95.46,26.4
11/22/2017 12:30,0.858,1.53,3.768,4.493,105.46,26.4
11/22/2017 13:00,0.886,1.54,3.852,4.4,102.46,26.45
11/22/2017 13:30,0.911,1.56,3.803,5.473,98.46,26.45
11/22/2017 14:00,0.852,1.75,3.758,4.696,94.46,26.5
11/22/2017 14:30,0.888,1.37,3.871,5.484,97.46,26.5
11/22/2017 15:00,0.834,1.37,3.734,4.796,95.46,26.5
11/22/2017 15:30,0.827,1.41,3.641,5.607,91.46,26.55
11/22/2017 16:00,0.822,1.91,3.7,4.119,92.46,26.5
11/22/2017 16:30,0.817,1.38,3.618,3.956,99.46,26.5
11/22/2017 17:00,0.843,1.56,3.587,5.454,91.46,26.5
11/22/2017 17:30,0.848,1.46,3.63,5.298,92.46,26.5
11/22/2017 18:00,0.852,1.35,3.771,5.415,98.46,26.5
11/22/2017 18:30,0.894,1.66,3.748,4.087,84.46,26.45
11/22/2017 19:00,0.893,1.37,3.767,4.33,92.46,26.45
11/22/2017 19:30,0.903,1.53,3.746,5.311,95.46,26.45
11/22/2017 20:00,0.858,1.36,3.692,4.707,92.46,26.4
11/22/2017 20:30,0.958,1.71,3.788,4.509,87.46,26.4
11/22/2017 21:00,0.996,1.75,3.785,4.826,97.46,26.4
11/22/2017 21:30,1.024,1.77,3.81,4.837,92.46,26.35
11/22/2017 22:00,1.219,2.2,3.95,5.175,99.46,26.35
11/22/2017 22:30,1.193,1.99,4.067,5.209,94.46,26.35
11/22/2017 23:00,1.235,1.89,4.057,5.602,95.46,26.35
11/22/2017 23:30,1.226,2.49,4.149,5.967,94.46,26.35
11/23/2017 0:00,1.198,2.23,4.049,5.089,102.46,26.3
11/23/2017 0:30,1.285,2.28,4.144,5.764,97.46,26.3
11/23/2017 1:00,1.408,2.83,4.336,5.966,97.46,26.3
11/23/2017 1:30,1.234,2.04,4.211,5.202,98.46,26.3
11/23/2017 2:00,1.136,1.79,4.095,4.478,99.46,26.3
11/23/2017 2:30,1.106,2.07,4.088,4.68,106.46,26.3
11/23/2017 3:00,1.178,2.16,4.1,4.484,98.46,26.3
11/23/2017 3:30,1.098,1.93,4.078,6.561,101.46,26.25
11/23/2017 4:00,1.03,1.74,3.945,6.321,101.46,26.3
11/23/2017 4:30,0.991,1.48,4.155,5.79,99.46,26.3
11/23/2017 5:00,0.946,1.63,4.078,5.084,91.46,26.3
11/23/2017 5:30,0.896,1.5,3.913,4.947,97.46,26.25
11/23/2017 6:00,0.886,1.6,3.919,5.778,94.46,26.25
11/23/2017 6:30,0.831,1.32,3.891,5.799,97.46,26.25
11/23/2017 7:00,0.804,1.48,3.73,5.063,87.46,26.3
11/23/2017 7:30,0.766,1.21,3.676,5.21,88.46,26.25
11/23/2017 8:00,0.702,1.12,3.569,6.341,91.46,26.3
11/23/2017 8:30,0.696,1.09,3.649,6.143,90.46,26.3
11/23/2017 9:00,0.679,1.17,3.794,5.232,90.46,26.3
11/23/2017 9:30,0.645,1.08,3.565,5.482,84.46,26.35
11/23/2017 10:00,0.717,1.29,3.688,5.024,87.46,26.35
11/23/2017 10:30,0.775,1.23,3.556,4.732,91.46,26.4
11/23/2017 11:00,0.727,1.22,3.627,4.708,84.46,26.45
11/23/2017 11:30,0.757,1.23,3.596,5.612,90.46,26.5
11/23/2017 12:00,0.689,1.26,3.655,5.613,92.46,26.55
11/23/2017 12:30,0.713,1.56,3.564,5.433,95.46,26.6
11/23/2017 13:00,0.683,1.09,3.642,5.769,97.46,26.65
11/23/2017 13:30,0.682,1.21,3.5,5.469,98.46,26.65
11/23/2017 14:00,0.655,0.98,3.457,4.391,94.46,26.6
11/23/2017 14:30,0.672,1.45,3.423,3.66,94.46,26.6
11/23/2017 15:00,0.702,1.25,3.464,3.671,90.46,26.6
11/23/2017 15:30,0.724,1.27,3.442,4.128,91.46,26.55
11/23/2017 16:00,0.691,1.09,3.354,3.806,90.46,26.55
11/23/2017 16:30,0.713,1.51,3.465,4.208,91.46,26.55
11/23/2017 17:00,0.706,1.28,3.4,3.739,99.46,26.5
11/23/2017 17:30,0.683,1.01,3.447,4.615,88.46,26.5
11/23/2017 18:00,0.641,1.05,3.554,4.203,91.46,26.5
11/23/2017 18:30,0.673,1.11,3.479,4.603,94.46,26.5
11/23/2017 19:00,0.676,1.24,3.452,4.042,94.46,26.5
11/23/2017 19:30,0.73,1.13,3.484,3.962,97.46,26.5
11/23/2017 20:00,0.714,1.13,3.503,4.651,90.46,26.45
11/23/2017 20:30,0.718,1.14,3.459,4.306,97.46,26.45
11/23/2017 21:00,0.75,1.58,3.534,4.814,92.46,26.4
11/23/2017 21:30,0.761,1.2,3.485,5.057,92.46,26.4
11/23/2017 22:00,0.811,1.25,3.567,5.061,88.46,26.4
11/23/2017 22:30,0.815,1.78,3.594,4.714,90.46,26.35
11/23/2017 23:00,0.788,1.38,3.556,5.189,92.46,26.35
11/23/2017 23:30,0.801,1.29,3.748,5.069,94.46,26.35
11/24/2017 0:00,0.826,1.45,3.784,5.087,99.46,26.35
11/24/2017 0:30,0.837,1.68,3.679,4.943,98.46,26.35
11/24/2017 1:00,0.785,1.72,3.671,5.018,98.46,26.35
11/24/2017 1:30,0.828,1.37,3.856,5.336,95.46,26.35
11/24/2017 2:00,0.802,1.55,3.729,4.233,98.46,26.35
11/24/2017 2:30,0.798,1.4,3.713,5.448,102.46,26.35
11/24/2017 3:00,0.758,1.21,3.759,5.349,97.46,26.35
11/24/2017 3:30,0.695,1.21,3.689,5.258,98.46,26.3
11/24/2017 4:00,0.73,1.54,3.735,5.064,101.46,26.3
11/24/2017 4:30,0.696,1.45,3.555,5.465,94.46,26.3
11/24/2017 5:00,0.656,1.14,3.602,5.652,95.46,26.3
11/24/2017 5:30,0.656,1.04,3.712,5.453,104.46,26.3
11/24/2017 6:00,0.661,1.55,3.741,5.62,94.46,26.3
11/24/2017 6:30,0.597,0.92,3.741,4.818,95.46,26.3
11/24/2017 7:00,0.617,0.96,3.797,5.639,88.46,26.3
11/24/2017 7:30,0.58,0.91,3.663,5.588,94.46,26.3
11/24/2017 8:00,0.588,1.06,3.57,4.925,98.46,26.35
11/24/2017 8:30,0.526,0.99,3.317,5.414,94.46,26.35
11/24/2017 9:00,0.546,0.95,3.568,5.635,95.46,26.4
11/24/2017 9:30,0.533,0.93,3.546,5.442,94.46,26.45
11/24/2017 10:00,0.523,0.82,3.524,4.284,97.46,26.5
11/24/2017 10:30,0.503,1.05,3.412,4.371,92.46,26.55
11/24/2017 11:00,0.489,0.9,3.435,5.22,98.46,26.65
11/24/2017 11:30,0.483,0.81,3.457,4.724,92.46,26.7
11/24/2017 12:00,0.476,0.98,3.362,3.532,85.46,26.75
11/24/2017 12:30,0.509,0.96,3.449,5.496,92.46,26.85
11/24/2017 13:00,0.489,0.92,3.352,4.978,91.46,26.85
11/24/2017 13:30,0.489,0.81,3.377,5.019,95.46,26.85
11/24/2017 14:00,0.461,0.8,3.285,5.197,99.46,26.85
11/24/2017 14:30,0.474,0.8,3.426,3.478,98.46,26.9
11/24/2017 15:00,0.44,0.68,3.255,3.876,95.46,26.95
11/24/2017 15:30,0.412,0.73,3.324,3.968,91.46,26.95
11/24/2017 16:00,0.421,0.66,3.341,3.892,90.46,26.95
11/24/2017 16:30,0.427,0.74,3.259,3.879,92.46,26.95
11/24/2017 17:00,0.396,0.75,3.18,4.111,88.46,26.9
11/24/2017 17:30,0.452,0.73,3.218,4.688,104.46,26.95
11/24/2017 18:00,0.466,0.9,3.194,4.593,98.46,26.9
11/24/2017 18:30,0.454,0.76,3.203,2.717,98.46,26.85
11/24/2017 19:00,0.472,0.75,3.237,4.038,94.46,26.8
11/24/2017 19:30,0.477,0.79,3.275,3.365,99.46,26.8
11/24/2017 20:00,0.495,0.93,3.246,3.382,88.46,26.75
11/24/2017 20:30,0.531,0.97,3.318,3.78,90.46,26.7
11/24/2017 21:00,0.554,0.89,3.304,3.792,88.46,26.7
11/24/2017 21:30,0.543,1.1,3.243,3.811,84.46,26.65
11/24/2017 22:00,0.592,1.24,3.389,4.041,91.46,26.65
11/24/2017 22:30,0.607,1.03,3.373,3.669,81.46,26.65
11/24/2017 23:00,0.64,1.32,3.367,4.264,84.46,26.65
11/24/2017 23:30,0.67,1.15,3.427,4.582,94.46,26.65
11/25/2017 0:00,0.692,1.19,3.564,4.578,94.46,26.6
11/25/2017 0:30,0.62,1.21,3.659,4.75,98.46,26.6
11/25/2017 1:00,0.703,1.31,3.801,4.417,102.46,26.65
11/25/2017 1:30,0.66,1.39,3.809,5.203,101.46,26.65
11/25/2017 2:00,0.694,1.12,3.648,5.338,97.46,26.65
11/25/2017 2:30,0.649,1.24,3.694,5.182,102.46,26.6
11/25/2017 3:00,0.658,1.12,3.769,5.199,104.46,26.6
11/25/2017 3:30,0.676,1.19,3.802,5.494,99.46,26.6
11/25/2017 4:00,0.651,1.22,3.654,4.617,102.46,26.6
11/25/2017 4:30,0.591,1.04,3.503,4.325,98.46,26.55
11/25/2017 5:00,0.646,1.07,3.6,5.347,90.46,26.55
11/25/2017 5:30,0.61,1.02,3.494,4.826,101.46,26.55
11/25/2017 6:00,0.613,1.05,3.549,4.609,104.46,26.55
11/25/2017 6:30,0.582,0.91,3.582,5.798,102.46,26.55
11/25/2017 7:00,0.596,1.07,3.658,5.21,92.46,26.5
11/25/2017 7:30,0.566,1.12,3.556,4.588,92.46,26.5
11/25/2017 8:00,0.54,0.83,3.447,4.493,94.46,26.55
11/25/2017 8:30,0.515,0.92,3.494,4.872,97.46,26.55
11/25/2017 9:00,0.452,0.74,3.371,5.636,92.46,26.6
11/25/2017 9:30,0.483,0.93,3.574,5.339,99.46,26.7
11/25/2017 10:00,0.451,0.78,3.488,5.966,95.46,26.75
11/25/2017 10:30,0.44,0.66,3.528,5.382,97.46,26.8
11/25/2017 11:00,0.465,0.74,3.546,4.3,75.46,26.85
11/25/2017 11:30,0.462,0.78,3.549,4.497,94.46,26.95
11/25/2017 12:00,0.482,0.85,3.551,4.914,87.46,27
11/25/2017 12:30,0.482,0.97,3.511,4.298,98.46,26.9
11/25/2017 13:00,0.447,0.76,3.468,4.035,92.46,27
11/25/2017 13:30,0.441,0.73,3.401,4.107,85.46,27.05
11/25/2017 14:00,0.423,0.77,3.406,5.078,98.46,27.15
11/25/2017 14:30,0.418,0.7,3.471,3.819,95.46,27.2
11/25/2017 15:00,0.412,0.82,3.527,4.501,91.46,27.2
11/25/2017 15:30,0.401,0.8,3.584,4.824,95.46,27.3
11/25/2017 16:00,0.373,0.66,3.575,4.394,94.46,27.25
11/25/2017 16:30,0.363,0.69,3.44,3.746,94.46,27.3
11/25/2017 17:00,0.359,0.7,3.506,4.213,94.46,27.3
11/25/2017 17:30,0.371,0.59,3.471,3.795,90.46,27.2
11/25/2017 18:00,0.376,0.65,3.512,4.688,88.46,27.2
11/25/2017 18:30,0.356,0.67,3.444,4.395,94.46,27.1
11/25/2017 19:00,0.352,0.58,3.314,4.481,87.46,27.05
11/25/2017 19:30,0.356,0.59,3.439,5.085,92.46,27.05
11/25/2017 20:00,0.361,0.7,3.417,4.599,88.46,27
11/25/2017 20:30,0.382,0.65,3.377,3.934,82.46,27
11/25/2017 21:00,0.391,0.63,3.32,3.98,95.46,26.95
11/25/2017 21:30,0.417,0.75,3.349,3.458,91.46,26.95
11/25/2017 22:00,0.417,0.69,3.215,3.966,92.46,26.9
11/25/2017 22:30,0.45,0.74,3.344,4.122,90.46,26.9
11/25/2017 23:00,0.509,0.85,3.33,4.489,87.46,26.85
11/25/2017 23:30,0.533,1.05,3.391,5.069,99.46,26.85
11/26/2017 0:00,0.584,1.04,3.561,5.175,95.46,26.85
11/26/2017 0:30,0.591,0.96,3.512,5.331,97.46,26.8
11/26/2017 1:00,0.575,1.04,3.552,5.501,94.46,26.8
11/26/2017 1:30,0.586,0.95,3.612,5.221,101.46,26.8
11/26/2017 2:00,0.575,1.06,3.714,5.494,102.46,26.75
11/26/2017 2:30,0.571,0.88,3.75,4.285,104.46,26.75
11/26/2017 3:00,0.532,0.83,3.667,4.484,94.46,26.75
11/26/2017 3:30,0.536,0.93,3.67,5.311,90.46,26.75
11/26/2017 4:00,0.514,0.97,3.641,4.795,99.46,26.75
11/26/2017 4:30,0.486,0.97,3.749,5.479,97.46,26.75
11/26/2017 5:00,0.479,0.85,3.453,4.316,99.46,26.75
11/26/2017 5:30,0.458,0.83,3.415,4.819,97.46,26.7
11/26/2017 6:00,0.472,0.83,3.344,4.228,91.46,26.7
11/26/2017 6:30,0.466,0.82,3.297,4.804,98.46,26.7
11/26/2017 7:00,0.464,0.83,3.222,4.307,90.46,26.7
11/26/2017 7:30,0.493,0.83,3.2,5.064,94.46,26.7
11/26/2017 8:00,0.45,0.81,3.161,3.804,97.46,26.7
11/26/2017 8:30,0.443,0.73,3.134,5.06,84.46,26.75
11/26/2017 9:00,0.439,0.7,3.193,3.877,94.46,26.75
11/26/2017 9:30,0.422,0.92,3.115,3.148,87.46,26.8
11/26/2017 10:00,0.428,0.83,3.268,3.604,90.46,26.85
11/26/2017 10:30,0.389,0.7,3.363,4.046,94.46,26.95
11/26/2017 11:00,0.4,0.72,3.452,4.847,95.46,27
11/26/2017 11:30,0.388,0.66,3.494,4.288,95.46,27.15
11/26/2017 12:00,0.406,0.75,3.554,4.814,98.46,27.3
11/26/2017 12:30,0.409,0.79,3.557,4.323,98.46,27.4
11/26/2017 13:00,0.395,0.79,3.69,3.899,95.46,27.45
11/26/2017 13:30,0.355,0.6,3.599,3.96,95.46,27.5
11/26/2017 14:00,0.382,0.84,3.556,4.587,97.46,27.55
11/26/2017 14:30,0.384,0.8,3.533,4.492,101.46,27.45
11/26/2017 15:00,0.381,0.63,3.252,4.302,102.46,27.45
11/26/2017 15:30,0.406,0.71,3.396,4.011,104.46,27.3
11/26/2017 16:00,0.391,0.74,3.379,4.103,104.46,27.25
11/26/2017 16:30,0.378,0.67,3.221,4.224,99.46,27.25
11/26/2017 17:00,0.406,0.69,3.241,4.712,98.46,27.2
11/26/2017 17:30,0.405,0.76,3.322,4.819,101.46,27.3
11/26/2017 18:00,0.399,0.69,3.245,4.36,95.46,27.25
11/26/2017 18:30,0.41,0.79,3.291,4.602,102.46,27.15
11/26/2017 19:00,0.41,0.7,3.223,4.942,98.46,27.1
11/26/2017 19:30,0.418,0.87,3.144,4.595,78.46,27.1
11/26/2017 20:00,0.438,0.77,3.216,5.202,98.46,27.05
11/26/2017 20:30,0.462,0.74,3.178,3.307,94.46,27.05
11/26/2017 21:00,0.483,0.82,3.322,3.833,84.46,27
11/26/2017 21:30,0.514,1.07,3.244,3.877,91.46,27
11/26/2017 22:00,0.543,1.08,3.307,4.388,92.46,26.95
11/26/2017 22:30,0.547,0.91,3.331,4.027,91.46,26.95
11/26/2017 23:00,0.551,1.15,3.392,4.247,87.46,26.9
